,index,time,rpm,temp,power,cum_rpm,cum_temp,cum_power,RpmSpec,PowerSpec,DiameterSpec,ThicknessSpec,QSpec,PSpec,LifeSpec,cumurated_life_impact_factor,death,index,remaining_life,index,remaining_life_pred,index,defference_rate
2641,10825,1000.0,14143.089886072614,24.856173172088724,11.815071504747245,14143.089886072614,24.856173172088724,11.815071504747245,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,2.547131681883335,0.0,10825,80201.5828905154,2641,72226.59,2641,0.09943680477481602
2642,7591,7000.0,15438.462073206872,24.359772820559044,13.008789880401435,101333.56919788076,162.74557634941723,82.77677058794457,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.6148015936077784,0.0,7591,71903.07613485589,2642,68396.68,2642,0.048765597187797084
2643,17556,16000.0,4140.320733607526,21.927718296425414,34.91701419311273,74409.7444070154,388.13925239210965,605.9298631063729,7650.0,62.400000000000006,120.0,38.0,7.49,532.5,40000.0,0.3406464429299178,0.0,17556,41741.82965345541,2643,39916.95,2643,0.043718266541158804
2644,13292,19000.0,14358.95361222026,26.98792410213656,12.774812081597675,276957.8630631724,504.3570380770567,243.7083786950283,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.4222256729417747,0.0,13292,17127.208553017423,2644,56251.42,2644,-2.284330993043801
2645,12037,28000.0,14235.754586057206,27.297820335513222,13.67403176586216,395150.57860353607,726.54555642798,350.4692736541866,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.383504477112799,0.0,12037,47523.21794720217,2645,44055.63,2645,0.07296620874463142
2646,7948,47000.0,13347.60921928075,27.29602450657277,13.187323805769983,640088.8323382658,1187.5704442748522,578.5526328669445,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.3408453222603018,0.0,7948,31358.575412598773,2646,28942.64,2646,0.07704223663898123
2647,15339,12000.0,13683.149738112084,24.275144259889217,12.126982078364136,161490.20251901075,292.3029096484032,144.41333896254824,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.4947146276645072,0.0,15339,63269.21123083521,2647,60317.477,2647,0.04665357147516698
2648,14083,20000.0,15819.266461157402,28.482002958814228,13.878629061098405,286275.1004397023,521.793987163621,253.5104217961502,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.4178674959294642,0.0,14083,58217.51328872172,2648,50260.56,2648,0.1366763065868221
2649,13527,17000.0,13889.19859315725,24.42789144985277,12.041026128987806,228159.36055573463,411.206954051692,199.67571689689177,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.4473739369885432,0.0,13527,18421.807703272752,2649,56611.293,2649,-2.073058511988085
2650,22770,16000.0,5685.330445744953,28.766811632058733,43.96261655862777,79121.51376907481,408.2637934575872,636.3126589090078,7650.0,62.400000000000006,120.0,38.0,7.49,532.5,40000.0,0.3372153410540088,0.0,22770,44627.70168045048,2650,43902.973,2650,0.016239443146541317
2651,14324,24000.0,12156.916744713944,23.320712279696345,10.814929185306427,318139.10875204514,581.6774561159891,282.29057037335724,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.4058326144030299,0.0,14324,48861.51560758188,2651,46709.38,2651,0.04404563948888095
2652,7958,57000.0,9454.148669264454,22.232063130704677,10.683971213952471,755702.5866759301,1432.673395276467,698.9535180796297,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.3266458009477821,0.0,7958,14722.378107798068,2652,12965.897,2652,0.11930685613421411
2653,6507,29000.0,16750.439070562814,28.005147487272787,13.623762165060024,460029.15759044886,734.9585391696905,377.1207564775875,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.3829436005860669,0.0,6507,54153.15293511013,2653,49770.383,2653,0.08093287066520118
2654,4674,13000.0,14672.887591851731,24.19232906869894,12.59111842684564,212194.90374550936,340.4167543681886,172.82881924746744,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.4747752807407508,0.0,4674,67360.2959195616,2654,59520.008,2654,0.11639331448935573
2655,8469,15000.0,14223.553532702805,27.120812963906506,13.443450264504708,211433.5541877589,380.7766905622308,183.88429378314407,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.4581632708435445,0.0,8469,61947.30527177162,2655,56136.145,2655,0.09380812797307701
2656,8549,16000.0,11797.85208954394,20.702977152477725,9.800012484693925,228922.958402252,413.90995591561006,202.7205687963647,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.4456409380767344,0.0,8549,57573.64319543768,2656,52063.566,2656,0.09570484831893213
2657,16778,28000.0,3748.1961455644846,21.07415638815904,33.697259676928745,135583.05072673658,716.5788045742377,1126.543534860538,7650.0,62.400000000000006,120.0,38.0,7.49,532.5,40000.0,0.2993197148126328,0.0,16778,26780.09925449446,2657,27418.7,2657,-0.023846064130937254
2658,5178,43000.0,15703.33437598508,26.7170673539428,13.998766815565372,639537.2591596382,1047.1451509647202,536.4168010118605,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.3512992041381222,0.0,5178,36669.23073192821,2658,36125.816,2658,0.014819354396901931
2659,10313,42000.0,15139.524964736758,29.640699942393383,14.484929492355056,573863.3832492523,1055.7956922210458,512.1763681959259,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.3504351326196548,0.0,10313,40033.19145351071,2659,36393.91,2659,0.09090659937734158
2660,13730,62000.0,8866.300660481706,23.051452239839385,10.91345565075552,815522.8881412586,1572.6759737599657,761.9684168714489,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.3202194763469477,0.0,13730,5099.436203912133,2660,6556.309,2660,-0.28569293150514324
2661,4760,20000.0,13204.08518415647,21.168093297742686,10.324998421561434,304518.8761447089,486.6904491989473,245.87113326206529,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.4280541085082799,0.0,4760,54232.151244470006,2661,51743.64,2661,0.04588626049983139
2662,10329,58000.0,9913.732099567256,24.272514592649312,11.261995090793432,769872.6934070077,1468.8824215354416,713.195761886614,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.3249933191005516,0.0,10329,15080.761918203643,2662,12326.472,2662,0.18263601358174764
2663,8147,9000.0,12703.910626490348,22.99689365793664,10.964401778048153,122122.53805338984,221.2617923840382,107.43655039496976,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.5456547796847683,0.0,8147,69353.7624369671,2663,63141.74,2663,0.08957011036514363
2664,4982,5000.0,14120.058350408144,22.567967709988565,11.271308292684092,69151.90001125944,110.47626566617144,56.09534062059812,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.7287069727924792,0.0,4982,30976.98896517085,2664,69011.64,2664,-1.2278356589981556
2665,23163,14000.0,4953.9696759321205,26.880560307830866,41.24744708622259,68391.93897544142,359.7731656670294,566.1597537811116,7650.0,62.400000000000006,120.0,38.0,7.49,532.5,40000.0,0.3458454088848874,0.0,23163,48180.85066325548,2665,42706.215,2665,0.11362679869993746
2666,23248,20000.0,4147.103424325016,22.840458749422464,37.00676817982672,95974.84349466026,498.06237661407374,776.9322792605589,7650.0,62.400000000000006,120.0,38.0,7.49,532.5,40000.0,0.3229360627820049,0.0,23248,37428.78883752473,2666,35680.71,2666,0.04670410008758202
2667,4762,22000.0,13509.996604217313,21.98383423494447,11.620355747947992,333704.9025226733,534.997024224345,270.5548339801308,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.4168533178252218,0.0,4762,55789.21105440876,2667,51913.625,2667,0.06946837894210539
2668,8557,24000.0,11665.458571492474,21.169407984466563,10.16087648114456,330418.5514567128,601.3271745971565,293.54915810582816,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.4020489284710082,0.0,8557,53211.5544308071,2668,45739.66,2668,0.14041864317782843
2669,7407,60000.0,11365.878809352913,23.446319754035716,12.151156209468583,878197.2568605264,1478.5861395251309,757.1467725388708,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.3249675139318513,0.0,7407,11086.130337533716,2669,13874.016,2669,-0.2514750596091669
2670,9100,14000.0,13262.632761233752,23.060336976143955,11.407546996286053,172707.50323952502,315.2934589727181,152.97038850919955,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.4843396692165808,0.0,9100,59186.5828546136,2670,59542.78,2670,-0.006018228764133334
2671,22855,22000.0,4469.268539789401,23.926732162598785,38.76910474212649,108284.87789502084,568.2143396345181,891.1660491723235,7650.0,62.400000000000006,120.0,38.0,7.49,532.5,40000.0,0.3137563080312215,0.0,22855,38002.86177798936,2671,33625.28,2671,0.11519081256466808
2672,8269,52000.0,12695.865912947504,26.350761944913007,12.186261242772249,695550.4082491903,1305.4423090636055,632.5670443129918,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.3338118034623742,0.0,8269,25759.91583992468,2672,23770.213,2672,0.0772402736741821
2673,2258,46000.0,13664.959185400849,23.149435138895253,11.414160835270986,713851.1853775304,1157.772781959564,583.9203843696722,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.3444506942497689,0.0,2258,30539.203110055416,2673,30610.172,2673,-0.002323857786623671
2674,22710,35000.0,4217.183691189898,24.83522302055838,39.75172825484108,163474.1173106379,873.9729949328583,1378.5853893469737,7650.0,62.400000000000006,120.0,38.0,7.49,532.5,40000.0,0.2878354533656994,0.0,22710,25035.669667585677,2674,22251.111,2674,0.11122364116610452
2675,10494,65000.0,7429.293965135062,22.041243573535414,10.377907269130253,821929.348090825,1607.207450136017,783.1834880906304,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.3182161347626406,0.0,10494,4291.079680964089,2675,2885.0042,2675,0.32767406692796647
2676,13163,48000.0,13716.975744307192,26.67186235201421,13.164672380199052,661148.47383718,1226.15518402738,598.701273452553,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.33834007617535,0.0,13163,29238.47989375767,2676,28392.36,2676,0.028938594681808847
2677,21523,33000.0,5313.556768607881,28.81463002927873,47.46217812680575,157382.5890868097,840.5498133283425,1330.144395363685,7650.0,62.400000000000006,120.0,38.0,7.49,532.5,40000.0,0.2898564249488404,0.0,21523,29324.36782406143,2677,26837.191,2677,0.08481602852391712
2678,19045,4000.0,4835.916360361727,24.35052654229287,38.34686454353789,18615.147337985545,98.29974862581612,153.22279244715344,7650.0,62.400000000000006,120.0,38.0,7.49,532.5,40000.0,0.4894900271617411,0.0,19045,57187.9905151953,2678,52365.555,2678,0.08432602342294122
2679,34,34000.0,14720.318560609576,25.28066294595396,12.612417112624492,524203.6567869236,847.9473868785786,432.38395241291767,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.3697556925974154,0.0,34,45170.12266965874,2679,42686.33,2679,0.054987553671779855
2680,13945,40000.0,11393.270290650133,23.0329892123015,11.728374042172485,553554.1301709817,1008.9579127393624,486.9489826427667,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.3546380403402175,0.0,13945,32582.90119823384,2680,31381.488,2680,0.03687249670231834
2681,6848,54000.0,14068.829123743742,26.20214170130735,13.242948965800233,830896.4941217467,1369.6819039556526,694.6803285655977,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.3312759708898536,0.0,6848,24463.691018939386,2681,22852.172,2681,0.06587391668296391
2682,17160,15000.0,5316.488882383067,27.10906043581076,42.95852825022632,71588.30254245174,373.4115284893608,592.6478295200031,7650.0,62.400000000000006,120.0,38.0,7.49,532.5,40000.0,0.3427517647746658,0.0,17160,46803.1306090424,2682,44201.85,2682,0.055579167732848794
2683,1377,34000.0,12226.809723784692,20.18729003930193,10.016338236169965,518741.8938608838,831.4579419137227,421.7847097473507,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.3720991905805382,0.0,1377,40422.06400884582,2683,41393.74,2683,-0.02403821517356327
2684,13644,55000.0,10655.815463602805,24.05406332426028,11.612459174762469,721711.7998893796,1365.0944153693354,662.8367055023788,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.3303178248028396,0.0,13644,19520.054385075277,2684,18137.535,2684,0.07082558283660975
2685,10757,12000.0,13728.24716126274,24.635204231667714,11.993883528941648,158258.22255789733,292.3654630256152,139.6725908630774,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.4971774946110872,0.0,10757,65004.51511896355,2685,60816.164,2685,0.06443169445689315
2686,7517,12000.0,18918.67678351769,29.21212170661732,15.439736845600478,183023.38313635445,293.6475184941673,149.2532235134052,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.4973895095255143,0.0,7517,69634.91896750875,2686,56605.168,2686,0.1871151886431915
2687,11158,18000.0,15273.368193920518,28.682272831842912,14.147776071822236,247317.2191267248,449.05440982897335,218.51063844908103,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.4357024382418165,0.0,11158,62660.07133899181,2687,56183.656,2687,0.10335792715514668
2688,1754,16000.0,15606.953842126415,24.38588290854563,12.48998050817876,253572.94761502044,405.9341523184799,208.53389361567295,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.449320917601457,0.0,1754,64495.67512459312,2688,58594.07,2688,0.09150388457353718
2689,6042,38000.0,17010.80218182998,27.05228581832334,13.477758066881211,579631.0498556766,923.6941745862732,468.48348040600456,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.3630229650214943,0.0,6042,40210.939678956,2689,43689.52,2689,-0.08650829550532695
2690,3161,1000.0,16013.967050095373,24.7931740332547,13.020339639855605,16013.967050095373,24.7931740332547,13.020339639855605,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,2.4587847635858444,0.0,3161,83238.66609434754,2690,75899.164,2690,0.08817419086856251
2691,17625,6000.0,5660.880369243656,29.48775063578266,44.66796311263296,29530.303225062285,154.0282647306413,242.5624493046021,7650.0,62.400000000000006,120.0,38.0,7.49,532.5,40000.0,0.4278459170201323,0.0,17625,57173.00854190844,2691,53266.906,2691,0.06832074070485948
2692,14641,25000.0,11394.430659744436,22.5055415494428,11.08006523001649,324748.27591924137,600.1993900433063,289.187787682265,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.4026247799396955,0.0,14641,12089.39531787629,2692,42221.723,2692,-2.492459427959791
2693,4400,55000.0,12980.56497168301,25.631038833500394,13.14761801852813,814981.0104995663,1352.6412762838704,687.8614439878567,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.3318830202216205,0.0,4400,20643.25850439066,2693,21234.203,2693,-0.028626518458006636
2694,1941,45000.0,14062.831059772838,24.825381099460422,12.512079895114535,702575.7733289447,1132.0540440225277,573.175796881061,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.3461634885397694,0.0,1941,33644.47754813856,2694,32836.984,2694,0.024000764225962385
2695,20317,12000.0,5097.957514251714,25.65401581822414,40.08766522232077,60280.43994339312,312.79930445748164,485.9415243770633,7650.0,62.400000000000006,120.0,38.0,7.49,532.5,40000.0,0.3581967764767687,0.0,20317,50012.70963494608,2695,46210.83,2695,0.0760183069003231
2696,4789,49000.0,12338.40456991527,21.36467576484528,11.12740573365716,735207.2809885733,1202.4371292033934,612.4096663891655,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.3408433024836962,0.0,4789,26001.08266954349,2696,25537.488,2696,0.017829810942316084
2697,844,54000.0,11643.01345652881,22.343301408219755,11.709383783639794,785651.1794012171,1301.467574476499,662.6555015023121,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.3346601182666509,0.0,844,17912.70835401336,2697,20032.834,2697,-0.11835874221033822
2698,17623,4000.0,5594.618967240655,27.958582309947914,43.29832393782856,19494.653237103703,101.41559139812944,160.67239480244805,7650.0,62.400000000000006,120.0,38.0,7.49,532.5,40000.0,0.4837722851105513,0.0,17623,55820.752529968646,2698,53884.57,2698,0.034685706116719985
2699,12500,17000.0,11645.993214186625,20.396523566379727,10.07665449565662,232289.47884989373,419.0243117219128,203.05748644062453,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.4450688349709801,0.0,12500,57353.34531791172,2699,53255.984,2699,0.07144066174692856
2700,14089,26000.0,13223.485775186837,23.879452312528567,11.254415537508466,373773.9948389988,679.8371023981321,329.5640732863453,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.3900094883191007,0.0,14089,51145.71853352261,2700,47206.812,2700,0.07701340691774462
2701,6976,24000.0,14917.962156294638,23.43647358625798,12.07727440480504,371397.2148312072,589.7775308008523,297.130496263848,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.4067163296467274,0.0,6976,55075.81153418285,2701,49950.457,2701,0.09305999058682587
2702,17643,24000.0,5100.7941063063,27.10440729390085,43.76102705198301,115092.04302422875,599.7682589751556,949.6085986484186,7650.0,62.400000000000006,120.0,38.0,7.49,532.5,40000.0,0.31007699373783,0.0,17643,35900.65078208312,2702,34658.727,2702,0.03459336230759702
2703,21747,20000.0,4646.596892382656,23.96352139286453,36.15560596563671,96075.18424904092,497.7024234710516,785.9200890560353,7650.0,62.400000000000006,120.0,38.0,7.49,532.5,40000.0,0.3224721975050574,0.0,21747,37504.86404692654,2703,36275.594,2703,0.03277628990704938
2704,12119,31000.0,13179.276809982335,25.106024814706,12.749583925840216,418758.86336429126,772.6797474075505,375.1891447580446,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.3771780446653052,0.0,12119,44306.09388730744,2704,40630.7,2704,0.08295460840907817
2705,2574,46000.0,15540.161143764884,25.601018120194052,12.567527012282005,705054.2344822873,1153.9491548057874,587.5310132958667,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.3439846805823915,0.0,2574,34377.78331633299,2705,33295.035,2705,0.03149557812148334
2706,16516,3000.0,4789.630397745778,25.65578504056238,39.90649948171463,14884.878083338346,78.47901263292026,123.57198914970166,7650.0,62.400000000000006,120.0,38.0,7.49,532.5,40000.0,0.5262324433643352,0.0,16516,56504.59524836338,2706,53570.72,2706,0.051922794694266194
2707,13021,64000.0,7935.880140969765,22.72875227551625,10.874666629312108,824053.3855476987,1611.884518354636,782.7444635537822,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.3181697598116145,0.0,13021,3714.817165924193,2707,4311.9014,2707,-0.1607304409865246
2708,12648,7000.0,14445.164430231323,27.44213175006339,13.79919706592549,91625.73325893136,167.7185883643543,81.95317922081628,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.6034499452932494,0.0,12648,73286.88220918579,2708,67723.695,2708,0.07590972257226815
2709,1071,44000.0,13886.569637680435,23.226642550632533,12.2767909670681,678550.7932295303,1092.910068840812,553.4362287590486,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.3489352969071495,0.0,1071,30532.08405985807,2709,33175.344,2709,-0.08657318265467327
2710,2157,24000.0,16369.96936399206,25.773632795377207,13.044714636106368,383262.6877784755,612.264317166363,314.5417994870606,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.4011442163780187,0.0,2157,60546.20112199179,2710,54096.26,2710,0.10652921708904745
2711,22947,35000.0,4306.714196476813,25.257194437826605,41.19938221210256,159316.62332243915,853.4973706079323,1349.575101332533,7650.0,62.400000000000006,120.0,38.0,7.49,532.5,40000.0,0.2889948981462164,0.0,22947,24935.985383241463,2711,23129.545,2711,0.07244311518487268
2712,3223,63000.0,9196.513067900472,21.22616689284728,11.08968294427885,909238.8231704772,1544.1018685233166,785.8376110032991,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.3220954474705537,0.0,3223,4631.2956817710365,2712,8082.146,2712,-0.7451155252093701
2713,18444,35000.0,3903.481152568388,21.87437192217196,36.1694667755444,163168.37889088102,866.6472701365426,1378.0292569539297,7650.0,62.400000000000006,120.0,38.0,7.49,532.5,40000.0,0.2881194399413891,0.0,18444,23123.92920247952,2713,21196.629,2713,0.08334657485557695
2714,1116,10000.0,18030.00372162258,28.43514522850972,14.316932144057452,156216.4090395333,249.98838648207408,126.058257866376,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.5258652588140835,0.0,1116,75860.65921818258,2714,69289.32,2714,0.08662380439883574
2715,2650,43000.0,14603.903041032912,24.13972270220359,12.45278397476243,651512.5644603272,1056.836025805616,538.9805678202615,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.3510472576318302,0.0,2650,38357.4893174241,2715,35015.754,2715,0.08712080667010963
2716,1897,1000.0,15789.246113608744,26.21747494130295,13.865407446395654,15789.246113608744,26.21747494130295,13.865407446395654,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,2.1675855755377915,0.0,1897,78237.64809418032,2716,73478.66,2716,0.06082738886081511
2717,18669,23000.0,5696.77479994042,29.207961106143728,47.35158651039309,110400.05890077323,581.8830780543722,920.606279193396,7650.0,62.400000000000006,120.0,38.0,7.49,532.5,40000.0,0.3117765801512279,0.0,18669,37048.58147596135,2717,36348.887,2717,0.018885871721305722
2718,7079,48000.0,17756.488734492774,29.487980052856784,15.081962543830103,738676.6493920367,1202.0174438904214,610.926374367641,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.3411022253738795,0.0,7079,37525.87378808939,2718,32630.441,2718,0.13045485388252803
2719,11952,22000.0,12019.067805823262,22.826696791300897,11.59903807554736,307045.16435560427,564.483463330218,273.7248806727112,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.4089370128973095,0.0,11952,50045.344221816165,2719,42685.207,2719,0.1470693688896174
2720,15827,25000.0,5011.081534869287,26.79869026845784,43.48131018661506,117346.7902831835,610.8378992175226,956.4264434738166,7650.0,62.400000000000006,120.0,38.0,7.49,532.5,40000.0,0.3094210725110871,0.0,15827,34628.769224194686,2720,34611.098,2720,0.0005103146412821164
2721,4606,24000.0,17022.80897773402,26.689592135649583,14.18290731915978,381017.7064280831,609.624298696884,309.4791025325404,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.4023786989312316,0.0,4606,57862.22769149698,2721,54461.188,2721,0.0587782449308769
2722,7349,2000.0,15557.678671503629,25.212738683110743,13.357906389363144,29054.50180547774,46.29194407395747,24.37377061011607,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,1.218291789483236,0.0,7349,80795.7721417118,2722,76760.945,2722,0.04993858864464979
2723,3050,48000.0,16537.687714991353,29.103289924107983,15.290028786988202,734532.7815924529,1194.5829351004463,609.8600827713364,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.3413620640022823,0.0,3050,33681.295247772214,2723,32315.32,2723,0.04055589089503806
2724,6166,4000.0,16729.579273607345,27.12732852553799,13.77595336880933,65441.77497281277,103.92178399610891,52.68711602222096,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.7516064731437473,0.0,6166,73668.64729653594,2724,72082.586,2724,0.02152966583805486
2725,23553,9000.0,5289.582658363423,28.72586567421408,45.8312906161981,43397.30675847616,227.2822395662573,358.6446817566237,7650.0,62.400000000000006,120.0,38.0,7.49,532.5,40000.0,0.3857282839544709,0.0,23553,52585.01996322585,2725,49742.004,2725,0.05406513221757928
2726,4595,13000.0,16621.3386979451,27.25068856328433,14.433822186257878,213103.27128054807,337.5341628134168,171.702322689244,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.4764630022639629,0.0,4595,65981.51979561964,2726,63294.816,2726,0.04071902856575303
2727,14023,39000.0,15128.02436917534,28.98863740052464,13.60639236254346,544378.3990930986,996.3425134131492,479.59420833422985,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.3557032562420019,0.0,14023,40583.650389759205,2727,39109.05,2727,0.03633481942475293
2728,8981,53000.0,11738.162440180216,24.55281080405229,11.875852441727933,675563.6415431432,1275.4401585319677,619.3175050156018,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.3352621738897839,0.0,8981,19572.591785566092,2728,20557.84,2728,-0.05033814984638286
2729,9694,55000.0,9881.593376679586,21.533898071097823,10.166899871574849,719393.7254348221,1355.6881107124889,658.5861705807552,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.3308750342431752,0.0,9694,12893.767880980464,2729,17299.68,2729,-0.3417086337515565
2730,22861,28000.0,5340.335093902428,28.76016227711954,46.95236247223495,135421.92387692776,714.47808319905,1125.5827856230394,7650.0,62.400000000000006,120.0,38.0,7.49,532.5,40000.0,0.2994440643620547,0.0,22861,35432.5869034409,2730,32977.875,2730,0.06927837106927458
2731,21381,49000.0,4188.641397865936,29.50360216261156,46.252021712681646,220850.98303828872,1245.6438037561436,1959.8056407658007,7650.0,62.400000000000006,120.0,38.0,7.49,532.5,40000.0,0.269138636356322,0.0,21381,6419.114997207609,2731,6964.097,2731,-0.0848998921188068
2732,15494,9000.0,14690.30947176579,26.03163744443574,12.413481600769646,119877.81300347968,215.47898543551057,103.892741139809,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.5522967831895516,0.0,15494,68823.22661632244,2732,62755.25,2732,0.08816756950600935
2733,7313,45000.0,16950.533852098473,28.597283083286985,14.976367513311123,683422.5019673841,1107.3564983411682,564.8971257763168,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.3473534221203386,0.0,7313,38303.92359704944,2733,35252.777,2733,0.07965623275038256
2734,1424,2000.0,17656.224090330823,28.663405493491485,14.905255088137254,33244.70381786945,54.72839439949946,28.279936285160296,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,1.0766233949275816,0.0,1424,34410.857570751374,2734,69877.21,2734,-1.0306733359907427
2735,20711,11000.0,4449.906960538332,24.08214597762669,39.05775842880251,49286.60580951244,261.34395700231306,416.30939487398393,7650.0,62.400000000000006,120.0,38.0,7.49,532.5,40000.0,0.3717107015102452,0.0,20711,49198.33443091973,2735,46388.418,2735,0.05711405669871166
2736,13542,32000.0,10931.279719972024,28.793419989824827,14.10776609703116,413044.345337142,795.176757562479,385.8468214554746,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.3732902935088507,0.0,13542,3577.14598756798,2736,4956.874,2736,-0.3857063817536745
2737,16540,27000.0,5506.763451726128,29.051379891850857,47.11789798960571,127491.30607785862,669.7335603776987,1057.7431589078997,7650.0,62.400000000000006,120.0,38.0,7.49,532.5,40000.0,0.3032561827522504,0.0,16540,36962.72818212573,2737,33594.066,2737,0.09113671911005557
2738,2199,66000.0,9936.372535142604,24.041175415359422,12.09875795124997,962659.164887714,1649.6758290545615,845.5227195890569,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.3171796267758341,0.0,2199,7395.97583318899,2738,4720.418,2738,0.3617586001880357
2739,8072,13000.0,13867.88759865294,24.716133238775136,11.518225780608722,174454.4122523247,320.54506178678355,157.01808899840515,22000.0,19.2,40.0,56.0,0.9,1045.0,40000.0,0.4805387110078746,0.0,8072,64419.67204567746,2739,59445.703,2739,0.07721195657672102
2740,163,5000.0,17607.26862542941,27.265077933198462,13.95112143208093,78364.40785061939,125.11122559807896,62.05886687082455,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.6929811512561981,0.0,163,75371.84634860144,2740,70698.76,2740,0.06200045192588212
2741,5864,18000.0,17059.71644603135,27.967578017778344,14.016391530903036,284367.7694989107,461.2086832555988,236.87619902854672,25000.0,20.16,40.0,28.0,0.83,1100.0,40000.0,0.4326234948463834,0.0,5864,60382.22094101005,2741,56017.215,2741,0.0722895916916406
2742,22254,53000.0,3031.3451326052577,27.50207917789276,44.33031389313618,230580.25741012185,1332.06277663065,2115.396694651788,7650.0,62.400000000000006,120.0,38.0,7.49,532.5,40000.0,0.2653571852792428,0.0,22254,136.00942731944815,2742,1738.409,2742,-11.781533544245798
